Size,TA,C1,C2,Anyone,Total
1292,0.3033215415500308,0.08719077222980559,0.2572082681100437,0.08294378431994119,0.7311306264797167
1293,0.30373280476967923,0.0870480413101177,0.2593434655103192,0.0826365146900207,0.7332369816997379
1294,0.3049473055096314,0.0867147648694663,0.25772581860954236,0.08350255509001726,0.7333851918506844
1295,0.3045484717198997,0.08718517175992019,0.25813916623992555,0.0838326049400348,0.734177153069686
1296,0.3083466961202066,0.08645326691010269,0.25978397652012064,0.08448462088963424,0.739559943919885
1297,0.2973147506701207,0.08776649609033484,0.26069628294972064,0.08344220001003123,0.7297190039994894
1298,0.2964780192995386,0.08808417260050191,0.2605095845003962,0.08311444367987861,0.7286820387301123
1299,0.2963414811400435,0.087594433069753,0.2598222906301089,0.08420790076015691,0.7284338265098631
1300,0.29835374501017214,0.08770907555997837,0.2598960499799432,0.08412757112993859,0.7305697909899754
1301,0.2985079014200892,0.0880689464599709,0.25979393479959983,0.08341041969972139,0.7302813083000365
1302,0.29755627973041554,0.08655813678000414,0.2614710264800669,0.084626039649811,0.730673602069146
1303,0.29976625448027333,0.08671152879025612,0.26022642295996773,0.0849809937099053,0.7321552333201544
1304,0.3002796242599288,0.08720827771016047,0.26075112582977455,0.08401218416991468,0.7327282781595568
1305,0.30029892020014815,0.08800966639966645,0.26149585204962933,0.08416687482982525,0.7344435453700134
1306,0.3010521960301412,0.0877295324102306,0.2615210815802129,0.08408250725988183,0.734851876830362
1307,0.30204812095020317,0.08779134350006643,0.26283586570993067,0.08445622592022119,0.7375990688001912
1308,0.30323945925963924,0.08829745114977414,0.26190935811995586,0.08466421770011948,0.7385767211496568
1309,0.3028455791495071,0.08756196799993632,0.2630151810500683,0.08467824282030051,0.7385543890606641
1310,0.30172353342990393,0.08761291264992906,0.2619577309201122,0.08443518581996613,0.7362194163900131
1311,0.3063535358302033,0.08873007994996442,0.263468142259444,0.08496856698002375,0.7439737960097409
1312,0.3072655480198591,0.08907524613990972,0.26428074522038514,0.08493858590038145,0.7460271036201448
1313,0.3054737508799735,0.08803473080028197,0.26302450491995844,0.08539972439975826,0.7424307651403069
1314,0.3066369716400368,0.08858647795983415,0.26404306253010873,0.08515759337969939,0.7448814201097411
1315,0.3069855611296225,0.08821742568019544,0.2640940893901279,0.0843080640995322,0.7440802373402403
1316,0.30736983897055326,0.08861007184961636,0.26399570664005295,0.08557707384003152,0.7460082716801116
1317,0.3092652790395368,0.08882524737040512,0.2641032566501235,0.08460085671991692,0.7472599556503701
1318,0.3099492630596069,0.08889206343046681,0.2658425945498311,0.08536067881024792,0.7505005529698247
1319,0.31009574577976307,0.088792389900118,0.26511669882987915,0.0855333687399252,0.7499921430100949
1320,0.3088103571295505,0.08882753319005132,0.26557787799953075,0.0852045681796153,0.7489053733703622
1321,0.31176957709038106,0.08944785787949514,0.2642393803899176,0.0854941260600026,0.7514191259603831
1322,0.3098891711100441,0.08952509668975836,0.2671807239097689,0.08542914274985378,0.7524815984599263
1323,0.3116988818703976,0.09055086976019083,0.2657988408201345,0.08618071402008354,0.7546865441200498
1324,0.3104648526601522,0.08864350502029993,0.2657062119001057,0.08593185610021464,0.7512220723099745
1325,0.3106213610197301,0.088362402030034,0.26596311436973336,0.08642611262061109,0.751842380999733
1326,0.3110462789901794,0.09028381483971316,0.2662976163403073,0.08632804673019563,0.7544356334800978
1327,0.3120249853001587,0.08922305802967458,0.2674798195299809,0.0860615790203883,0.7552658823900856
1328,0.2970375552699261,0.08945376478986873,0.26651996789973054,0.08587772155980929,0.7393599322899536
1329,0.2983074387095985,0.09020508954992693,0.26792965419022946,0.08599804582045181,0.7429084912299732
1330,0.2988700792501913,0.08953793493987178,0.2681122798896831,0.08567428897978971,0.7426984161497239
1331,0.2987958596598037,0.089654885159689,0.26718109897934483,0.0857011213597434,0.7418184468794061
1332,0.30096663725991674,0.08941848473994468,0.2674035928302328,0.08565070684009697,0.7439154615004372
1333,0.2990310447398224,0.09054931787970417,0.2677633241600415,0.08629738917938085,0.7441019142900768
1334,0.2986714877097984,0.09068186172975402,0.26976172138005494,0.08676271507974889,0.7463648814797489
1335,0.30044929410942134,0.09005239450991212,0.26813041626017364,0.08626271869019547,0.7453999003898935
1336,0.2998328734702227,0.09053929226989567,0.26989125543957926,0.08705298427012167,0.7477935493001132
1337,0.29391898498040975,0.09065883992007003,0.26837842264001666,0.08726140700950054,0.7406758833803179
1338,0.2939281060492067,0.08958817101018213,0.2684003819897771,0.08670118995956727,0.7391140130702115
1339,0.2954727084402111,0.09023419367986207,0.26901042897996374,0.08756456223032728,0.742757730949088
1340,0.29456825050998303,0.09019121487021038,0.2700528267397749,0.08739466747989354,0.742691952390087
1341,0.2953200892406312,0.09065469568966364,0.26921368034003534,0.08692831519998435,0.7426065725298394
1342,0.29528018255063215,0.09099530502026028,0.26986082923955107,0.08641644952993374,0.7430390696194081
1343,0.29891061126974816,0.08972006400006649,0.2689673894597945,0.08733839052030817,0.7454270892604836
1344,0.2948385953700199,0.09220161847995768,0.27031696224046753,0.08698279800977617,0.7448204431104386
1345,0.2944361147298332,0.09147796196004493,0.2706287271899782,0.08713252356974407,0.7441883136496472
1346,0.2962712355399708,0.09210251003998565,0.26955601144007235,0.08726239037016058,0.7456854812504026
1347,0.2969986671597871,0.09218129397995653,0.27045208559975437,0.08723273436058662,0.7473633516795962
1348,0.2979470615095488,0.09211964424976031,0.27170651101943805,0.08703951804993267,0.7492983437700604
1349,0.2977825224004482,0.09117302730031952,0.27282676835005987,0.0883418179799628,0.750597356179278
1350,0.2998212718700961,0.09260274966050928,0.2714041269102745,0.08740496163998614,0.7517048351204721
1351,0.2940225233997626,0.09279114242977812,0.2710053701097786,0.08733389075998275,0.7456435876402248
1352,0.29654149507936384,0.0926007666298392,0.2734717299100157,0.08782613853029034,0.7509275070201693
1353,0.3013719795394718,0.09187760889006313,0.27200950867059875,0.08724088916016626,0.7530083008098154
1354,0.2988965513701987,0.09317478654986189,0.27306882689081247,0.08838440095038096,0.7539944446494338
1355,0.2982489560503018,0.09313718479963427,0.2724717145501927,0.08804771157017967,0.7523704494301637
1356,0.29683039540010214,0.09202643696968153,0.2732138638297329,0.08778635435985052,0.7503367712893669
1357,0.29884954604989616,0.09419005060961354,0.2722440366403316,0.08830029341013869,0.754063554549939
1358,0.29903024245941195,0.09287279651041899,0.27355452457944923,0.08814499004976824,0.754091974149269
1359,0.29891328593985234,0.09404262180061779,0.2738826987599896,0.0881673852197855,0.7554927852698893
1360,0.2998959946099785,0.0935057237008732,0.2741530709795916,0.08858116337993124,0.7566231885300658
1361,0.3020829145800235,0.09270878789990093,0.2747146101298131,0.08852259563958796,0.7585214946905762
1362,0.2995361041899014,0.09322784986019542,0.2744947116797994,0.08857013986984384,0.7563241958402068
1363,0.30283888888996446,0.09211200183010078,0.2745600693998858,0.08883862834976754,0.758845753270216
1364,0.3021888699806004,0.09376179966995551,0.2726978276096634,0.08819702679058537,0.7573515594395576
1365,0.3067040727002313,0.09263142275987775,0.27356503593073284,0.08781306822063925,0.7612015137603158
1366,0.3014701695399708,0.0955369056393829,0.27406983401015167,0.08924440218004748,0.7608188384395907
1367,0.3010631691904564,0.09372529452979507,0.27402939973988394,0.08746631813963177,0.7567811904193513
1368,0.3019928006798,0.09412741779975477,0.2743266911100363,0.08857747888927406,0.7595152461600082
1369,0.30782266054047797,0.09265854102028243,0.2745556248504727,0.08862786465004319,0.7641653894705087
1370,0.30428614323987857,0.09317619784946146,0.27308945960998243,0.08869276995981636,0.7597451330199693
1371,0.30334872721992723,0.09294728980057698,0.27598862793005535,0.08953161393968913,0.7623109709005803
1372,0.30717285000995614,0.0932980904600845,0.2752121597002406,0.08881366705943947,0.7649970816899441
1373,0.3069765045397071,0.09369071090004581,0.27461030113983725,0.08814691462008341,0.7639279891694605
1374,0.30471603411991965,0.09372055238032771,0.27308760604966664,0.08908361120971676,0.7610882479903376
1375,0.30694481575068494,0.09335250346943212,0.2766304506499,0.08875904441003513,0.7661715196901787
1376,0.3087051223307208,0.09307730415988771,0.275627607479546,0.08916473834993667,0.7670512345602037
1377,0.30125037051060644,0.0932357167803275,0.27516811538989716,0.08900759943957383,0.7591569809999783
1378,0.3033028550896415,0.09334760733981966,0.27581348450941734,0.08844609485007822,0.761393699179971
1379,0.29814651841006706,0.09624037833993498,0.2753976121693995,0.08809224712975265,0.7583653166997828
1380,0.29956857351025973,0.09470096759992884,0.2766146855005354,0.08984656144028122,0.7612346421402617
1381,0.3008839824396273,0.09494617010037473,0.2770189148101781,0.08987451294051425,0.7632129182898644
1382,0.3025345097605168,0.09382838503006496,0.2769402966897178,0.08963950289034983,0.7634272627298924
1383,0.2998457448504632,0.0950561216200731,0.2752865786198527,0.08920606993015098,0.7598872746102279
1384,0.3029751440401742,0.09445448844031488,0.2766078665902751,0.08932771402971412,0.7638619275199017
1385,0.3044990169799712,0.09448676696003531,0.27734874172012497,0.09000360393001756,0.7668517482004973
1386,0.30421328346972587,0.09338410170996213,0.27529198986019765,0.08889207292995707,0.7622739818901028
1387,0.30318279029001133,0.09402948968025157,0.27704903053971064,0.08875168275975738,0.7635076255604508
1388,0.3044828319999942,0.0946087687893305,0.27839677343014047,0.08873425660975044,0.7667253913603781
1389,0.3060491954000463,0.09471893467984045,0.2779857400997571,0.08960091773980822,0.7688536694607319
1390,0.3023598518800281,0.09475798650011712,0.2798474808695755,0.09020010035019368,0.7676622402399517
1391,0.30617129657999614,0.09419495615999039,0.28005987313954395,0.08998854983008642,0.7709104359796037
1392,0.30536985081045714,0.09495100143030868,0.2783281587001693,0.08971027890009281,0.7688509028399131
1393,0.3034830018599314,0.09511076919974584,0.2807320701299614,0.09009746876989083,0.7699175200599712
1394,0.30353853756052557,0.09395064007025213,0.27881811439037846,0.08997564945973863,0.7667814176999673
1395,0.3078925181500381,0.09449182929005474,0.2803149798703817,0.08965467639987765,0.7728479593999509
1396,0.30814469772973097,0.09396903127977567,0.27893673000013225,0.090394071580522,0.7719483348199719
1397,0.30760206771024967,0.09378337455025758,0.27940377242950487,0.09017133709989139,0.7714637174600648
1398,0.3082252836996486,0.09504900829975668,0.2795886912204878,0.09089611723014969,0.7742684817301051
1399,0.3047929265497805,0.09535988033989269,0.28010289205973093,0.0897508454596391,0.7705165911300719
1400,0.305205417930556,0.09537127554998732,0.2805774650599051,0.08958535400983238,0.771279427469708
1401,0.3056694470805087,0.09516643172006298,0.28020240009012926,0.08970024477959669,0.7712444999000582
1402,0.30797063483034437,0.09452540689999296,0.27997941599016485,0.09060500699997646,0.773593238970061
1403,0.30801461980008754,0.09469235977019708,0.280636856240526,0.08985455055946659,0.7737062164202507
1404,0.30882733250997263,0.09471302124009526,0.2802244661599252,0.08967984508984955,0.7739470986496599
1405,0.3108722871798091,0.09408328313969833,0.28130212116033365,0.0904466664895881,0.7772593954399053
1406,0.3114741515897913,0.09411471230014286,0.278969906430284,0.09064215627986413,0.7757028662302037
1407,0.3080554103197937,0.09416646116020275,0.2801670058797754,0.09039133800055424,0.7732852083397301
1408,0.2943700088498736,0.09641657185005897,0.28139796871015277,0.09086361816036514,0.7635650001595059
1409,0.29942963777983095,0.09477702181036875,0.2803039174498554,0.08948527425978682,0.7644830891003221
1410,0.2968852216294181,0.09570320342980267,0.2810793028700573,0.09087231196994253,0.765002426599749
1411,0.30042365966997747,0.09351933210935386,0.28036698874064314,0.09044769657026336,0.7652281785399828
1412,0.299495354620085,0.09448273673006043,0.2827113529100461,0.09032239518033748,0.7674832899701869
1413,0.30062084599936495,0.0947267323698179,0.27985595533995367,0.0907844897803443,0.7664594979803951
1414,0.3011835545602662,0.09447656843993173,0.2794778995602246,0.08991529112980061,0.7655473275000259
1415,0.3008496541999193,0.09391243381018284,0.28125790690952274,0.0901886012902105,0.7667018936502427
1416,0.2990251808197354,0.09618796440998267,0.28144544145005057,0.08993721943996207,0.7670706863300438
1417,0.2942050407102215,0.09592995082988637,0.28121968346029463,0.09058255706004274,0.7624119816391612
1418,0.29500564570043936,0.09645782154962944,0.28085977544047636,0.09014962223984185,0.7629562950404943
1419,0.2959238411096157,0.09681124547991203,0.2827801481100323,0.09049916214011318,0.7665148457299074
1420,0.2961357523399056,0.09606517198000802,0.2814113102500414,0.09114912406024814,0.7652609645200573
1421,0.2976161601406784,0.09666160941982525,0.2820011323700601,0.09051521101057006,0.7672885784896789
1422,0.2980284715399466,0.09604753892963344,0.283250370380556,0.09032488889002707,0.7681510519399307
1423,0.29531427807014554,0.0977767078699253,0.2828337290600029,0.09157809661985084,0.7679916924097779
1424,0.29559752906010545,0.09617504597037624,0.2820958971798973,0.09161429114014026,0.7659637754897267
1425,0.29614864375012984,0.09641401208020398,0.28182304750022014,0.09177062278962694,0.7666432691896625
1426,0.29755808331996375,0.09653124350974394,0.2820969388098456,0.09110509027967055,0.7677823612193606
1427,0.29904056803978163,0.09621457949004253,0.2836598164801398,0.09141048298988608,0.7708243981299893
1428,0.29857056242006363,0.0968517549399985,0.28474965340014025,0.09105230806999316,0.7717049470701022
1429,0.2975390152796172,0.09656760797981406,0.2829037192796386,0.09119279866979924,0.7687042489603482
1430,0.30071050815997297,0.09698806588996377,0.2844438286301738,0.09157788773969515,0.7742144548003125
1431,0.2991464467401965,0.09650050930977158,0.28598084192039097,0.0918010787604726,0.7739264524302416
1432,0.30214753187960014,0.09529218293006124,0.2845066029006557,0.09157821718006744,0.774016780769889
1433,0.2985147807908652,0.09728123380984471,0.2833426707798208,0.09186999359968467,0.7715145832802227
1434,0.3025344238198159,0.09529287505996763,0.28571999610001514,0.09112210204046278,0.7751815636200626
1435,0.2984994175299653,0.09748382487989148,0.2858534492701438,0.09163402218939154,0.7739657749600883
1436,0.29893772253009954,0.09904078284002026,0.2846145931502542,0.09146343424974475,0.774547582100131
1437,0.30371591404968057,0.09613179706000664,0.2841597690996423,0.09162913813946943,0.7761374502997933
1438,0.29996745731965346,0.09710310565984401,0.28457596326974455,0.09170724538002105,0.773862228270009
1439,0.3007279548704537,0.09820584076995147,0.2857050837594579,0.09248842434011749,0.7776444849000836
1440,0.3021877007399598,0.09775793757973589,0.2863402941597451,0.09272846067979117,0.7795138092798152
1441,0.301899026300307,0.0977303505695454,0.28862298655003543,0.09263504985021427,0.7813870726999448
1442,0.30204468709998766,0.09755570549037657,0.28689143928073463,0.09254182022974419,0.7795379533697997
1443,0.30223947054990274,0.09765219520013488,0.2854356491602812,0.092782137979666,0.7786252575198886
1444,0.3038028537201899,0.09794328423042316,0.2867628261697973,0.09209685680994881,0.7811037796000891
1445,0.3046085747902543,0.09804719865023799,0.28706981855975755,0.0934059283402894,0.7836499919897324
1446,0.303963128800533,0.09731525945964677,0.28689578862999043,0.09175036465981976,0.7804243601906637
1447,0.3070567074401333,0.095689106080099,0.2869372709003801,0.09225604238978122,0.7824422256396792
1448,0.303100996879657,0.09935930677012948,0.2896689903004153,0.09337573138982407,0.7859908683505636
1449,0.30515949423031996,0.09733870906995434,0.28806784183034323,0.09192099855965352,0.7829792527394602
1450,0.3059553057001176,0.09656048749973706,0.28745174546995256,0.09312145397969289,0.7835921185106417
1451,0.3049519781197159,0.0979869340499863,0.2887427658400702,0.0929752819697751,0.7851663902203291
1452,0.30605641822963664,0.09716058621001139,0.28787694136000935,0.09282758295958046,0.7844566975303314
1453,0.3082652386098925,0.0974757933994988,0.2894418942400807,0.09283545164958923,0.7885164275100397
1454,0.308498923110601,0.0973556268903485,0.28878893108958437,0.09327034012996592,0.7884126543802995
1455,0.3067727920199832,0.09633117648001643,0.2893729713703215,0.09345364509004866,0.7864403890294489
1456,0.30610720201970254,0.09784807678996003,0.28910916693996114,0.0932632093198481,0.7868410539496108
1457,0.3050816026301618,0.09673546356942098,0.28897139742017314,0.09320491363061592,0.7845272524603206
1458,0.30336932925005383,0.09927275262969487,0.2909510688208684,0.09339933462011686,0.7875074522497744
1459,0.3022586673803016,0.09972555908032518,0.28920965949037053,0.09372603474963398,0.7854413830299017
1460,0.3042810175693012,0.09793282023943903,0.2896738187407027,0.09374103446054505,0.7861453805399651
1461,0.3048352250199241,0.09839448573038681,0.2903637076400628,0.09334903424016375,0.7874581381698227
1462,0.30626170375035144,0.09699523790040984,0.2912021513596119,0.09382321070042962,0.788797435019951
1463,0.30585653950984126,0.09916299797041575,0.2914603554200585,0.09412185508976108,0.791104963929829
1464,0.30513432974017635,0.09844424276023346,0.2921619404699595,0.09397206773996004,0.7902271523801028
1465,0.30488968734018274,0.09838628877005248,0.292589788319965,0.09402277355024126,0.7904139767199376
1466,0.30546422446008364,0.09938675021970994,0.2913989356095408,0.09364890414995898,0.7904404660598083
1467,0.3078057686696411,0.0984801880397572,0.2925263973398978,0.09361921549978433,0.7929559133505245
1468,0.30811591228979524,0.09806003674006206,0.29417805071047043,0.09481420383017394,0.7956990017496719
1469,0.3056103189297573,0.09926061753016256,0.2933204432601633,0.0944089062801504,0.7931228070604993
1470,0.30563665366011267,0.10023730202978186,0.29393923165007435,0.09476901015987096,0.7951158047801437
1471,0.30571508140012155,0.099224113770033,0.2951391398605483,0.09566628757056606,0.7962542910996854
1472,0.30699131590983597,0.10031070385040948,0.292773617360217,0.09379866914932791,0.7943791373792919
1473,0.3075804263701866,0.09871669154978008,0.2910257615699811,0.09415620900981594,0.7920006250797451
1474,0.3106041680804628,0.09854342837970761,0.29283881503979503,0.09449788189005631,0.7970009655306057
1475,0.30933009882995977,0.10002981962978083,0.2933082366497547,0.09432535958985681,0.7975089271998876
1476,0.3103827166801784,0.09857762828956766,0.295209824959893,0.09514754279021873,0.7998298234202957
1477,0.31120559692972166,0.09881435525006964,0.2945262582100986,0.09465698193998832,0.7997349365304399
1478,0.3106465163596295,0.09806775358993036,0.2951778902499063,0.09570431423991976,0.8001068526900781
1479,0.31238162083987847,0.10024983231007355,0.2950736790396331,0.09491888436990849,0.8031354602801002
1480,0.31106924611020076,0.10034571783035062,0.2952498570800526,0.09516334562977136,0.8023301511298633
1481,0.31229566734997205,0.09881112716982898,0.29488383183030237,0.09481161269046424,0.801337527339856
1482,0.31174298714002363,0.09912404776012408,0.29477528519026236,0.0958833917893935,0.8020491448598477
1483,0.3116215707000083,0.09884647425991716,0.2959508832896245,0.09570720205985708,0.8026234475798992
1484,0.3127048992203345,0.10014778586039029,0.2946723623300204,0.09504351960968052,0.8030622431802477
1485,0.3135459563002223,0.09985684574035986,0.2948628498799371,0.09542564081028104,0.8041870682400623
1486,0.31122081089008136,0.10060021483004675,0.2975405512192083,0.09565136449047713,0.8055151064399979
1487,0.3125476212698413,0.10094066959965858,0.29521022377972256,0.09535540919976483,0.8045635920899804
1488,0.3040151998400688,0.09871378435011138,0.2963928463900811,0.09525976501019613,0.794895381959941
1489,0.3056355187897861,0.09935201048996532,0.2958765544000198,0.09581243729968264,0.7971829964801873
1490,0.30507856286036256,0.10012481655969169,0.29862530430014883,0.09530493600010231,0.7996336125899688
1491,0.30563683677006337,0.09983077713972306,0.29647440958033255,0.09513908951004851,0.7975991205298487
1492,0.30535372911006564,0.10063321645029646,0.2976013762604998,0.0957333123198623,0.7998529790103203
1493,0.30540469426996425,0.09931208778019936,0.2972863776300073,0.09555181632982566,0.7980630263598869
1494,0.30368529020001006,0.10057106455962639,0.297246976180104,0.09532834523975907,0.7973337997600902
1495,0.304835915740332,0.10003612101980253,0.2986531982905581,0.09579985316035163,0.7998392974197486
1496,0.30426181776987504,0.0991934320301516,0.2993429862501216,0.09640961141958541,0.7997461568698782
1497,0.30146836877975147,0.09980205488966021,0.2974959612598468,0.09662366188022134,0.795919182070138
1498,0.300686215540336,0.09984077902059653,0.2972798899802729,0.09597165244013013,0.7943359486697591
1499,0.2998709148803755,0.10084266589023173,0.298124597340211,0.09607328707017587,0.7954434849598329
1500,0.30269100366967905,0.10006615452031838,0.29727317962046074,0.09598227660026168,0.7965479737499845
1501,0.3027158005399542,0.10028872615970613,0.2991021223997086,0.09656795876959222,0.7992103549103922
1502,0.3013423824598431,0.0995785763697495,0.2981748222203169,0.09643556717011961,0.7960622569002589
1503,0.30177105471004323,0.10033125092988485,0.29809710472007284,0.09615220085979673,0.7969352479000372
1504,0.3022568313501688,0.10063122864979959,0.3008320467000158,0.09680109958011598,0.8010608331300318
1505,0.3010322346900648,0.10044357608006976,0.29827156107996416,0.09717157274004422,0.7974700078403112
1506,0.3025194377399021,0.09967631643019559,0.2989034859296953,0.09601153589057504,0.7976604859797226
1507,0.3014376666303724,0.10176156575042114,0.30002503491006793,0.09638409361970844,0.8001518312699045
1508,0.30145189709051917,0.10133995156007586,0.2990830537900183,0.09621921850062791,0.7986445035401266
1509,0.30256988617999014,0.10025793804044952,0.2999076405497181,0.09582726037959219,0.7991056519202538
1510,0.3033717093706946,0.1006080596204265,0.2979572047998954,0.09664580267963174,0.799127609070274
1511,0.30206375200992625,0.09987247352924897,0.30065787759005613,0.09666490248935589,0.7997788252301689
1512,0.3060716406899155,0.10150714619012433,0.30041217241996493,0.09688544826953148,0.8054017551502329
1513,0.30474508065002737,0.10143003192039032,0.30058913404012855,0.09691917480027769,0.8042316955597199
1514,0.30586097945029905,0.10104628768996918,0.3000712038799247,0.09776939472008962,0.8052718129500136
1515,0.30644253648992165,0.1011949017700681,0.30067846881014704,0.09652821651012346,0.8053848851700605
1516,0.3062938015501277,0.10105772093927953,0.30387954372039533,0.09705309973047406,0.8088070368200715
1517,0.3051788059997489,0.10072744752964354,0.29990562809980476,0.09703480674012098,0.8033892050299619
1518,0.3051778875704622,0.1006722390701907,0.30115591426983884,0.09710005839013319,0.8046247404399037
1519,0.30485897314072646,0.10310967073004576,0.3016445186798228,0.09710531880002236,0.80722832492007
1520,0.25946228036045793,0.10172065330007171,0.3010996286904992,0.09629964788007783,0.7591064667402679
1521,0.2628269337800884,0.10174357660973328,0.3030531222502759,0.09767106889979914,0.7658481662906707
1522,0.26479828714996984,0.10103419294027845,0.3001303621297848,0.09665120473946445,0.7631472486101848
1523,0.2633094970899401,0.10059145402978174,0.3004298697305057,0.09710259899977246,0.7620043246098066
1524,0.26316844311026216,0.10131778115035558,0.30404076760954923,0.09715041571995243,0.7662134076497751
1525,0.2621722217096976,0.1024317696903745,0.30193060143988987,0.09667924060988298,0.7637546030299563
1526,0.2643731069500791,0.10066858549966128,0.30189259804006724,0.09747957719977421,0.7649593904297944
1527,0.2646491982002044,0.10133756773982895,0.30305376640062603,0.09754108329034353,0.7671426222202717
1528,0.26746724479038675,0.10217799750971608,0.3021279523600242,0.09727465908974409,0.7695975756801636
1529,0.244059238250411,0.10667553273007797,0.313082788140091,0.10120500150020234,0.7656629371902091
1530,0.23663052483039793,0.10526750443008495,0.30782166056997085,0.09940585620970524,0.74969241057006
1531,0.23347581032998277,0.10250779762034654,0.3042124363797484,0.09879612518998329,0.7395920413498971
1532,0.2328172811602417,0.10167036112034111,0.299286291929966,0.09672542919062835,0.7310761176194501
1533,0.23375473116000647,0.10178098095035239,0.3040633865804557,0.09821892241023306,0.7383829360903473
1534,0.23484785931039368,0.10325489985989407,0.3018211891294777,0.09752716604052694,0.7380097206502251
1535,0.24262127237983805,0.10243601074027538,0.30436542190036564,0.09901513560995227,0.7489931118100503
1536,0.2618676833302743,0.10993599881941918,0.31915079778998917,0.10239326854985847,0.7939506231699488
1537,0.24220592821977335,0.10461474929012184,0.30063458764008827,0.09672405444958714,0.7447670162603026
1538,0.2719792406397755,0.11205862386974332,0.32942205585946793,0.10492601246020059,0.8189913911501208
1539,0.243559127819899,0.09922220460051903,0.2950506865097122,0.09607887156082143,0.7344599849999213
1540,0.24415283922040543,0.10161296237041824,0.2943508438792924,0.09509431956008484,0.7357363270097994
1541,0.24698833373040543,0.10124532500936766,0.297966108130131,0.09556041346011625,0.7423126521599624
1542,0.24847734440008934,0.10030888354973286,0.2986065941302513,0.09552962014953664,0.7434676418998424
1543,0.2621552884802077,0.10868427395034815,0.31579360360003195,0.10024114122024912,0.7874498085001688
1544,0.2532413067598827,0.10114298071966914,0.29577372149011355,0.0967403064796963,0.747432866280069
1545,0.2990304746798938,0.11758540901035303,0.34491155964977227,0.10974641676992178,0.8718805901102314
1546,0.2892059338098625,0.11134743800001161,0.3298459142098,0.10480064013019728,0.8358280689698586
1547,0.264291875480194,0.10604359002012644,0.31331685103017665,0.1022121001897176,0.7864253488597751
1548,0.27840044295000554,0.10988460167973244,0.3254884047600353,0.10552350489066158,0.8199398588701297
1549,0.27056384313087617,0.10802747549969353,0.31343488055994384,0.10086561539959803,0.7934696246002568
1550,0.28281619211025827,0.11079302150028525,0.32243998862999435,0.10203849451951101,0.8186994652697467
1551,0.2782556497099722,0.10636552611991647,0.3207469724407565,0.10320117270115588,0.8091406506199564
1552,0.2954614443596802,0.11211436803860124,0.32727485032068215,0.10559625661015161,0.8410202189006668
1553,0.27937287592925714,0.10712819804932223,0.31559950710012347,0.10041937135945772,0.8031280662192148
1554,0.2747490995794942,0.10465258562966483,0.3079563624992443,0.10010341894929298,0.788010013729072
1555,0.2731768825792824,0.10559034889927715,0.3092865725600859,0.09984011362976161,0.7884266203297011
1556,0.27761258265949434,0.10438902764028171,0.31065197278003326,0.09978474496077978,0.7929643904899422
1557,0.29759643551136833,0.11131326609000097,0.3351044941996224,0.10622097709027002,0.8507924934504263
1558,0.2941668568889145,0.10859477097939817,0.3227601325005526,0.10504889612973783,0.8311109892201785
1559,0.2841872254395275,0.10454447959957179,0.31105444580025504,0.09948480716993799,0.7998065360297915
1560,0.29268414955979094,0.10739160992961842,0.31567644310038306,0.10127970172994537,0.8176004299905617
1561,0.2974422568890441,0.108093327080569,0.31711960262051436,0.10173839508075616,0.824972513680259
1562,0.2921143532100541,0.10680225977994269,0.3160964036601945,0.10155101165990345,0.8171393011906184
1563,0.29110052191143043,0.10769863328867359,0.31665757743947326,0.10130073090927909,0.8173257614298199
1564,0.2991924562714121,0.10657149664009921,0.3172138283896493,0.10236241322985734,0.8259096250405128
1565,0.3002612625597976,0.10762350562072243,0.3161131403602485,0.10128179939027177,0.8258960677104187
1566,0.30512246288039024,0.10839747523990809,0.32161743079006555,0.10234263756952715,0.8380654963503185
1567,0.3024329223888344,0.10864171495006303,0.31703611408025606,0.10148619928062544,0.830157063579245
1568,0.3032229762393399,0.10844164961992647,0.3160923340599402,0.10099596145097166,0.8293133658003353
1569,0.30380471029027833,0.10750128600004245,0.3156149990396807,0.1019221592193935,0.8294101910405152
1570,0.3159802394194412,0.10849839577014792,0.32174986569967584,0.10425825698999688,0.8510682249107049
1571,0.3160259190505894,0.10849170691915788,0.31727621171128706,0.1029616812200402,0.8453270746706403
1572,0.31567533429028116,0.10997536333976314,0.3222651081897493,0.10288185697951122,0.851355008000246
1573,0.31916409760015085,0.10884184186084894,0.3217705735393974,0.10444014070890262,0.8547584876594192
1574,0.31257388894053295,0.10838667353978963,0.31657051671034425,0.10189784363959915,0.8399791953296517
1575,0.31765646374013157,0.10764973879005993,0.315521445540071,0.10144601725041866,0.8428247111005476
1576,0.32703949444010505,0.10687649436033098,0.3180548436602112,0.10170157966946135,0.8542363565294363
1577,0.3316835191298742,0.10897320049014525,0.3189248344597581,0.10326842559108627,0.863458421479445
1578,0.3270520447594754,0.10887142981897341,0.32248844566958723,0.10286395239992999,0.8618585794589307
1579,0.32459976082041975,0.10529360934116994,0.3114442393190984,0.09924889059955604,0.8411620014297659
1580,0.32493844299024205,0.10488958613932482,0.3066878291298053,0.0991515946103027,0.8362596044995008
1581,0.3244446910802799,0.10341214957967168,0.30584527124927263,0.0983348937300616,0.8326158314601344
1582,0.32556020651012657,0.10315159141886397,0.3041930033398967,0.09757275973970536,0.8310581720597111
1583,0.3313333479400899,0.10480798499978845,0.30975104421013383,0.09967892650907743,0.8461589672407718
